analysis,row_index,fold
B_correct_vs_incorrect__group_diff,14448,2
B_correct_vs_incorrect__group_diff,14449,2
B_correct_vs_incorrect__group_diff,14450,2
B_correct_vs_incorrect__group_diff,14451,2
B_correct_vs_incorrect__group_diff,14452,2
B_correct_vs_incorrect__group_diff,14453,2
B_correct_vs_incorrect__group_diff,14454,2
B_correct_vs_incorrect__group_diff,14455,2
B_correct_vs_incorrect__group_diff,14456,2
B_correct_vs_incorrect__group_diff,14457,2
B_correct_vs_incorrect__group_diff,14458,2
B_correct_vs_incorrect__group_diff,14459,2
B_correct_vs_incorrect__group_diff,14460,2
B_correct_vs_incorrect__group_diff,14461,2
B_correct_vs_incorrect__group_diff,14462,2
B_correct_vs_incorrect__group_diff,14463,2
B_correct_vs_incorrect__group_diff,14464,2
B_correct_vs_incorrect__group_diff,14465,2
B_correct_vs_incorrect__group_diff,14466,2
B_correct_vs_incorrect__group_diff,14467,2
B_correct_vs_incorrect__group_diff,14468,2
B_correct_vs_incorrect__group_diff,14469,2
B_correct_vs_incorrect__group_diff,14470,2
B_correct_vs_incorrect__group_diff,14471,2
B_correct_vs_incorrect__group_diff,14472,2
B_correct_vs_incorrect__group_diff,14473,2
B_correct_vs_incorrect__group_diff,14474,2
B_correct_vs_incorrect__group_diff,14475,2
B_correct_vs_incorrect__group_diff,14476,2
B_correct_vs_incorrect__group_diff,14477,2
B_correct_vs_incorrect__group_diff,14478,2
B_correct_vs_incorrect__group_diff,14479,2
B_correct_vs_incorrect__group_diff,14480,2
B_correct_vs_incorrect__group_diff,14481,2
B_correct_vs_incorrect__group_diff,14482,2
B_correct_vs_incorrect__group_diff,14483,2
B_correct_vs_incorrect__group_diff,14484,2
B_correct_vs_incorrect__group_diff,14485,2
B_correct_vs_incorrect__group_diff,17218,2
B_correct_vs_incorrect__group_diff,17219,2
B_correct_vs_incorrect__group_diff,17220,2
B_correct_vs_incorrect__group_diff,17221,2
B_correct_vs_incorrect__group_diff,17222,2
B_correct_vs_incorrect__group_diff,17223,2
B_correct_vs_incorrect__group_diff,17224,2
B_correct_vs_incorrect__group_diff,17225,2
B_correct_vs_incorrect__group_diff,17226,2
B_correct_vs_incorrect__group_diff,17227,2
B_correct_vs_incorrect__group_diff,17228,2
B_correct_vs_incorrect__group_diff,17229,2
B_correct_vs_incorrect__group_diff,17230,2
B_correct_vs_incorrect__group_diff,17231,2
B_correct_vs_incorrect__group_diff,17232,2
B_correct_vs_incorrect__group_diff,17233,2
B_correct_vs_incorrect__group_diff,17234,2
B_correct_vs_incorrect__group_diff,17235,2
B_correct_vs_incorrect__group_diff,17236,2
B_correct_vs_incorrect__group_diff,17237,2
B_correct_vs_incorrect__group_diff,17238,2
B_correct_vs_incorrect__group_diff,17239,2
B_correct_vs_incorrect__group_diff,17240,2
B_correct_vs_incorrect__group_diff,17241,2
B_correct_vs_incorrect__group_diff,17242,2
B_correct_vs_incorrect__group_diff,17243,2
B_correct_vs_incorrect__group_diff,17244,2
B_correct_vs_incorrect__group_diff,17245,2
B_correct_vs_incorrect__group_diff,17246,2
B_correct_vs_incorrect__group_diff,17247,2
B_correct_vs_incorrect__group_diff,17248,2
B_correct_vs_incorrect__group_diff,17249,2
B_correct_vs_incorrect__group_diff,17250,2
B_correct_vs_incorrect__group_diff,17251,2
B_correct_vs_incorrect__group_diff,17252,2
B_correct_vs_incorrect__group_diff,17253,2
B_correct_vs_incorrect__group_diff,17254,2
B_correct_vs_incorrect__group_diff,17255,2
B_correct_vs_incorrect__group_diff,17256,2
B_correct_vs_incorrect__group_diff,17257,2
B_correct_vs_incorrect__group_diff,17258,2
B_correct_vs_incorrect__group_diff,17259,2
B_correct_vs_incorrect__group_diff,17260,2
B_correct_vs_incorrect__group_diff,17261,2
B_correct_vs_incorrect__group_diff,17262,2
B_correct_vs_incorrect__group_diff,17263,2
B_correct_vs_incorrect__group_diff,17264,2
B_correct_vs_incorrect__group_diff,17265,2
B_correct_vs_incorrect__group_diff,17266,2
B_correct_vs_incorrect__group_diff,17267,2
B_correct_vs_incorrect__group_diff,17268,2
B_correct_vs_incorrect__group_diff,17269,2
B_correct_vs_incorrect__group_diff,17270,2
B_correct_vs_incorrect__group_diff,17271,2
B_correct_vs_incorrect__group_diff,17272,2
B_correct_vs_incorrect__group_diff,17273,2
B_correct_vs_incorrect__group_diff,17274,2
B_correct_vs_incorrect__group_diff,17275,2
B_correct_vs_incorrect__group_diff,17276,2
B_correct_vs_incorrect__group_diff,17277,2
B_correct_vs_incorrect__group_diff,17278,2
B_correct_vs_incorrect__group_diff,17279,2
B_correct_vs_incorrect__group_diff,17280,2
B_correct_vs_incorrect__group_diff,17281,2
B_correct_vs_incorrect__group_diff,17282,2
B_correct_vs_incorrect__group_diff,17283,2
B_correct_vs_incorrect__group_diff,17284,2
B_correct_vs_incorrect__group_diff,17285,2
B_correct_vs_incorrect__group_diff,17286,2
B_correct_vs_incorrect__group_diff,17287,2
B_correct_vs_incorrect__group_diff,17288,2
B_correct_vs_incorrect__group_diff,17289,2
B_correct_vs_incorrect__group_diff,17290,2
B_correct_vs_incorrect__group_diff,17291,2
B_correct_vs_incorrect__group_diff,17292,2
B_correct_vs_incorrect__group_diff,17293,2
B_correct_vs_incorrect__group_diff,17294,2
B_correct_vs_incorrect__group_diff,17295,2
B_correct_vs_incorrect__group_diff,17296,2
B_correct_vs_incorrect__group_diff,17297,2
B_correct_vs_incorrect__group_diff,17298,2
B_correct_vs_incorrect__group_diff,17299,2
B_correct_vs_incorrect__group_diff,17300,2
B_correct_vs_incorrect__group_diff,17301,2
B_correct_vs_incorrect__group_diff,17302,2
B_correct_vs_incorrect__group_diff,17303,2
B_correct_vs_incorrect__group_diff,17304,2
B_correct_vs_incorrect__group_diff,17305,2
B_correct_vs_incorrect__group_diff,17306,2
B_correct_vs_incorrect__group_diff,17307,2
B_correct_vs_incorrect__group_diff,17308,2
B_correct_vs_incorrect__group_diff,17309,2
B_correct_vs_incorrect__group_diff,17310,2
B_correct_vs_incorrect__group_diff,17311,2
B_correct_vs_incorrect__group_diff,17312,2
B_correct_vs_incorrect__group_diff,17313,2
B_correct_vs_incorrect__group_diff,17314,2
B_correct_vs_incorrect__group_diff,17315,2
B_correct_vs_incorrect__group_diff,17316,2
B_correct_vs_incorrect__group_diff,17317,2
B_correct_vs_incorrect__group_diff,17318,2
B_correct_vs_incorrect__group_diff,17319,2
B_correct_vs_incorrect__group_diff,17320,2
B_correct_vs_incorrect__group_diff,17321,2
B_correct_vs_incorrect__group_diff,17322,2
B_correct_vs_incorrect__group_diff,17323,2
B_correct_vs_incorrect__group_diff,17324,2
B_correct_vs_incorrect__group_diff,17325,2
B_correct_vs_incorrect__group_diff,17326,2
B_correct_vs_incorrect__group_diff,17327,2
B_correct_vs_incorrect__group_diff,17328,2
B_correct_vs_incorrect__group_diff,17329,2
B_correct_vs_incorrect__group_diff,17330,2
B_correct_vs_incorrect__group_diff,17331,2
B_correct_vs_incorrect__group_diff,17332,2
B_correct_vs_incorrect__group_diff,17333,2
B_correct_vs_incorrect__group_diff,17334,2
B_correct_vs_incorrect__group_diff,17335,2
B_correct_vs_incorrect__group_diff,17336,2
B_correct_vs_incorrect__group_diff,17337,2
B_correct_vs_incorrect__group_diff,17338,2
B_correct_vs_incorrect__group_diff,17339,2
B_correct_vs_incorrect__group_diff,17340,2
B_correct_vs_incorrect__group_diff,17341,2
B_correct_vs_incorrect__group_diff,17342,2
B_correct_vs_incorrect__group_diff,17343,2
B_correct_vs_incorrect__group_diff,17344,2
B_correct_vs_incorrect__group_diff,17345,2
B_correct_vs_incorrect__group_diff,17346,2
B_correct_vs_incorrect__group_diff,17347,2
B_correct_vs_incorrect__group_diff,17348,2
B_correct_vs_incorrect__group_diff,17349,2
B_correct_vs_incorrect__group_diff,17350,2
B_correct_vs_incorrect__group_diff,17351,2
B_correct_vs_incorrect__group_diff,17352,2
B_correct_vs_incorrect__group_diff,17353,2
B_correct_vs_incorrect__group_diff,17354,2
B_correct_vs_incorrect__group_diff,17355,2
B_correct_vs_incorrect__group_diff,17356,2
B_correct_vs_incorrect__group_diff,17357,2
B_correct_vs_incorrect__group_diff,17358,2
B_correct_vs_incorrect__group_diff,17359,2
B_correct_vs_incorrect__group_diff,17360,2
B_correct_vs_incorrect__group_diff,17361,2
B_correct_vs_incorrect__group_diff,17362,2
B_correct_vs_incorrect__group_diff,17363,2
B_correct_vs_incorrect__group_diff,17364,2
B_correct_vs_incorrect__group_diff,17365,2
B_correct_vs_incorrect__group_diff,17366,2
B_correct_vs_incorrect__group_diff,17367,2
B_correct_vs_incorrect__group_diff,17368,2
B_correct_vs_incorrect__group_diff,17369,2
B_correct_vs_incorrect__group_diff,17370,2
B_correct_vs_incorrect__group_diff,17371,2
B_correct_vs_incorrect__group_diff,17372,2
B_correct_vs_incorrect__group_diff,17373,2
B_correct_vs_incorrect__group_diff,17374,2
B_correct_vs_incorrect__group_diff,17375,2
B_correct_vs_incorrect__group_diff,17376,2
B_correct_vs_incorrect__group_diff,17377,2
B_correct_vs_incorrect__group_diff,17378,2
B_correct_vs_incorrect__group_diff,17379,2
B_correct_vs_incorrect__group_diff,17380,2
B_correct_vs_incorrect__group_diff,17381,2
B_correct_vs_incorrect__group_diff,17382,2
B_correct_vs_incorrect__group_diff,17383,2
B_correct_vs_incorrect__group_diff,17384,2
B_correct_vs_incorrect__group_diff,17385,2
B_correct_vs_incorrect__group_diff,17386,2
B_correct_vs_incorrect__group_diff,17387,2
B_correct_vs_incorrect__group_diff,17388,2
B_correct_vs_incorrect__group_diff,17389,2
B_correct_vs_incorrect__group_diff,17390,2
B_correct_vs_incorrect__group_diff,17391,2
B_correct_vs_incorrect__group_diff,17392,2
B_correct_vs_incorrect__group_diff,17393,2
B_correct_vs_incorrect__group_diff,17394,2
B_correct_vs_incorrect__group_diff,17395,2
B_correct_vs_incorrect__group_diff,17396,2
B_correct_vs_incorrect__group_diff,17397,2
B_correct_vs_incorrect__group_diff,17398,2
B_correct_vs_incorrect__group_diff,17399,2
B_correct_vs_incorrect__group_diff,17400,2
B_correct_vs_incorrect__group_diff,17401,2
B_correct_vs_incorrect__group_diff,17402,2
B_correct_vs_incorrect__group_diff,17403,2
B_correct_vs_incorrect__group_diff,17404,2
B_correct_vs_incorrect__group_diff,17405,2
B_correct_vs_incorrect__group_diff,17406,2
B_correct_vs_incorrect__group_diff,17407,2
B_correct_vs_incorrect__group_diff,17408,2
B_correct_vs_incorrect__group_diff,17409,2
B_correct_vs_incorrect__group_diff,17410,2
B_correct_vs_incorrect__group_diff,17411,2
B_correct_vs_incorrect__group_diff,17412,2
B_correct_vs_incorrect__group_diff,17413,2
B_correct_vs_incorrect__group_diff,17414,2
B_correct_vs_incorrect__group_diff,17415,2
B_correct_vs_incorrect__group_diff,17416,2
B_correct_vs_incorrect__group_diff,17417,2
B_correct_vs_incorrect__group_diff,17418,2
B_correct_vs_incorrect__group_diff,17419,2
B_correct_vs_incorrect__group_diff,17778,2
B_correct_vs_incorrect__group_diff,17779,2
B_correct_vs_incorrect__group_diff,17780,2
B_correct_vs_incorrect__group_diff,17781,2
B_correct_vs_incorrect__group_diff,17782,2
B_correct_vs_incorrect__group_diff,17783,2
B_correct_vs_incorrect__group_diff,17784,2
B_correct_vs_incorrect__group_diff,17785,2
B_correct_vs_incorrect__group_diff,17786,2
B_correct_vs_incorrect__group_diff,17787,2
B_correct_vs_incorrect__group_diff,17788,2
B_correct_vs_incorrect__group_diff,17789,2
B_correct_vs_incorrect__group_diff,17790,2
B_correct_vs_incorrect__group_diff,17791,2
B_correct_vs_incorrect__group_diff,17792,2
B_correct_vs_incorrect__group_diff,17793,2
B_correct_vs_incorrect__group_diff,17794,2
B_correct_vs_incorrect__group_diff,17795,2
B_correct_vs_incorrect__group_diff,17796,2
B_correct_vs_incorrect__group_diff,17797,2
B_correct_vs_incorrect__group_diff,17798,2
B_correct_vs_incorrect__group_diff,17799,2
B_correct_vs_incorrect__group_diff,17800,2
B_correct_vs_incorrect__group_diff,17801,2
B_correct_vs_incorrect__group_diff,17802,2
B_correct_vs_incorrect__group_diff,17803,2
B_correct_vs_incorrect__group_diff,17804,2
B_correct_vs_incorrect__group_diff,17805,2
B_correct_vs_incorrect__group_diff,17806,2
B_correct_vs_incorrect__group_diff,17807,2
B_correct_vs_incorrect__group_diff,17808,2
B_correct_vs_incorrect__group_diff,17809,2
B_correct_vs_incorrect__group_diff,17810,2
B_correct_vs_incorrect__group_diff,17811,2
B_correct_vs_incorrect__group_diff,17812,2
B_correct_vs_incorrect__group_diff,17813,2
B_correct_vs_incorrect__group_diff,17814,2
B_correct_vs_incorrect__group_diff,17815,2
B_correct_vs_incorrect__group_diff,17816,2
B_correct_vs_incorrect__group_diff,17817,2
B_correct_vs_incorrect__group_diff,17818,2
B_correct_vs_incorrect__group_diff,17819,2
B_correct_vs_incorrect__group_diff,17820,2
B_correct_vs_incorrect__group_diff,17821,2
B_correct_vs_incorrect__group_diff,17822,2
B_correct_vs_incorrect__group_diff,17823,2
B_correct_vs_incorrect__group_diff,17824,2
B_correct_vs_incorrect__group_diff,17825,2
B_correct_vs_incorrect__group_diff,17826,2
B_correct_vs_incorrect__group_diff,17827,2
B_correct_vs_incorrect__group_diff,17828,2
B_correct_vs_incorrect__group_diff,17829,2
B_correct_vs_incorrect__group_diff,17830,2
B_correct_vs_incorrect__group_diff,17831,2
B_correct_vs_incorrect__group_diff,17832,2
B_correct_vs_incorrect__group_diff,17833,2
B_correct_vs_incorrect__group_diff,17834,2
B_correct_vs_incorrect__group_diff,17835,2
B_correct_vs_incorrect__group_diff,17836,2
B_correct_vs_incorrect__group_diff,17837,2
B_correct_vs_incorrect__group_diff,17838,2
B_correct_vs_incorrect__group_diff,17839,2
B_correct_vs_incorrect__group_diff,17840,2
B_correct_vs_incorrect__group_diff,17841,2
B_correct_vs_incorrect__group_diff,17842,2
B_correct_vs_incorrect__group_diff,17843,2
B_correct_vs_incorrect__group_diff,17844,2
B_correct_vs_incorrect__group_diff,17845,2
B_correct_vs_incorrect__group_diff,17846,2
B_correct_vs_incorrect__group_diff,17847,2
B_correct_vs_incorrect__group_diff,17848,2
B_correct_vs_incorrect__group_diff,17849,2
B_correct_vs_incorrect__group_diff,17850,2
B_correct_vs_incorrect__group_diff,17851,2
B_correct_vs_incorrect__group_diff,17852,2
B_correct_vs_incorrect__group_diff,17853,2
B_correct_vs_incorrect__group_diff,17854,2
B_correct_vs_incorrect__group_diff,17855,2
B_correct_vs_incorrect__group_diff,17856,2
B_correct_vs_incorrect__group_diff,17857,2
B_correct_vs_incorrect__group_diff,17858,2
B_correct_vs_incorrect__group_diff,17859,2
B_correct_vs_incorrect__group_diff,17860,2
B_correct_vs_incorrect__group_diff,17861,2
B_correct_vs_incorrect__group_diff,17862,2
B_correct_vs_incorrect__group_diff,17863,2
B_correct_vs_incorrect__group_diff,17864,2
B_correct_vs_incorrect__group_diff,17865,2
B_correct_vs_incorrect__group_diff,17866,2
B_correct_vs_incorrect__group_diff,17867,2
B_correct_vs_incorrect__group_diff,17868,2
B_correct_vs_incorrect__group_diff,17869,2
B_correct_vs_incorrect__group_diff,17870,2
B_correct_vs_incorrect__group_diff,17871,2
B_correct_vs_incorrect__group_diff,17872,2
B_correct_vs_incorrect__group_diff,17873,2
B_correct_vs_incorrect__group_diff,17874,2
B_correct_vs_incorrect__group_diff,17875,2
B_correct_vs_incorrect__group_diff,18506,2
B_correct_vs_incorrect__group_diff,18507,2
B_correct_vs_incorrect__group_diff,18508,2
B_correct_vs_incorrect__group_diff,18509,2
B_correct_vs_incorrect__group_diff,18510,2
B_correct_vs_incorrect__group_diff,18511,2
B_correct_vs_incorrect__group_diff,18512,2
B_correct_vs_incorrect__group_diff,18513,2
B_correct_vs_incorrect__group_diff,18514,2
B_correct_vs_incorrect__group_diff,18515,2
B_correct_vs_incorrect__group_diff,18516,2
B_correct_vs_incorrect__group_diff,18517,2
B_correct_vs_incorrect__group_diff,18518,2
B_correct_vs_incorrect__group_diff,18519,2
B_correct_vs_incorrect__group_diff,18520,2
B_correct_vs_incorrect__group_diff,18521,2
B_correct_vs_incorrect__group_diff,18522,2
B_correct_vs_incorrect__group_diff,18523,2
B_correct_vs_incorrect__group_diff,18524,2
B_correct_vs_incorrect__group_diff,18525,2
B_correct_vs_incorrect__group_diff,18526,2
B_correct_vs_incorrect__group_diff,18527,2
B_correct_vs_incorrect__group_diff,18528,2
B_correct_vs_incorrect__group_diff,18529,2
B_correct_vs_incorrect__group_diff,18530,2
B_correct_vs_incorrect__group_diff,18531,2
B_correct_vs_incorrect__group_diff,18532,2
B_correct_vs_incorrect__group_diff,18533,2
B_correct_vs_incorrect__group_diff,18534,2
B_correct_vs_incorrect__group_diff,18535,2
B_correct_vs_incorrect__group_diff,18536,2
B_correct_vs_incorrect__group_diff,18537,2
B_correct_vs_incorrect__group_diff,18538,2
B_correct_vs_incorrect__group_diff,18539,2
B_correct_vs_incorrect__group_diff,18540,2
B_correct_vs_incorrect__group_diff,18541,2
B_correct_vs_incorrect__group_diff,18542,2
B_correct_vs_incorrect__group_diff,18543,2
B_correct_vs_incorrect__group_diff,18544,2
B_correct_vs_incorrect__group_diff,18545,2
B_correct_vs_incorrect__group_diff,18546,2
B_correct_vs_incorrect__group_diff,18547,2
B_correct_vs_incorrect__group_diff,18548,2
B_correct_vs_incorrect__group_diff,18549,2
B_correct_vs_incorrect__group_diff,18550,2
B_correct_vs_incorrect__group_diff,18551,2
B_correct_vs_incorrect__group_diff,18552,2
B_correct_vs_incorrect__group_diff,18553,2
B_correct_vs_incorrect__group_diff,18554,2
B_correct_vs_incorrect__group_diff,18555,2
B_correct_vs_incorrect__group_diff,18556,2
B_correct_vs_incorrect__group_diff,18557,2
B_correct_vs_incorrect__group_diff,18558,2
B_correct_vs_incorrect__group_diff,18559,2
B_correct_vs_incorrect__group_diff,18560,2
B_correct_vs_incorrect__group_diff,18561,2
B_correct_vs_incorrect__group_diff,18562,2
B_correct_vs_incorrect__group_diff,18563,2
B_correct_vs_incorrect__group_diff,18564,2
B_correct_vs_incorrect__group_diff,18565,2
B_correct_vs_incorrect__group_diff,18566,2
B_correct_vs_incorrect__group_diff,18567,2
B_correct_vs_incorrect__group_diff,18568,2
B_correct_vs_incorrect__group_diff,18569,2
B_correct_vs_incorrect__group_diff,18570,2
B_correct_vs_incorrect__group_diff,18571,2
B_correct_vs_incorrect__group_diff,18572,2
B_correct_vs_incorrect__group_diff,18573,2
B_correct_vs_incorrect__group_diff,18574,2
B_correct_vs_incorrect__group_diff,18575,2
B_correct_vs_incorrect__group_diff,18576,2
B_correct_vs_incorrect__group_diff,18577,2
B_correct_vs_incorrect__group_diff,18578,2
B_correct_vs_incorrect__group_diff,18579,2
B_correct_vs_incorrect__group_diff,18580,2
B_correct_vs_incorrect__group_diff,18581,2
B_correct_vs_incorrect__group_diff,18582,2
B_correct_vs_incorrect__group_diff,18583,2
B_correct_vs_incorrect__group_diff,18584,2
B_correct_vs_incorrect__group_diff,18585,2
B_correct_vs_incorrect__group_diff,18586,2
B_correct_vs_incorrect__group_diff,18587,2
B_correct_vs_incorrect__group_diff,18588,2
B_correct_vs_incorrect__group_diff,18589,2
B_correct_vs_incorrect__group_diff,18590,2
B_correct_vs_incorrect__group_diff,18591,2
B_correct_vs_incorrect__group_diff,18592,2
B_correct_vs_incorrect__group_diff,18593,2
B_correct_vs_incorrect__group_diff,18594,2
B_correct_vs_incorrect__group_diff,18595,2
B_correct_vs_incorrect__group_diff,18596,2
B_correct_vs_incorrect__group_diff,18597,2
B_correct_vs_incorrect__group_diff,18598,2
B_correct_vs_incorrect__group_diff,18599,2
B_correct_vs_incorrect__group_diff,18600,2
B_correct_vs_incorrect__group_diff,18601,2
B_correct_vs_incorrect__group_diff,18602,2
B_correct_vs_incorrect__group_diff,18603,2
B_correct_vs_incorrect__group_diff,18604,2
B_correct_vs_incorrect__group_diff,18605,2
B_correct_vs_incorrect__group_diff,18606,2
B_correct_vs_incorrect__group_diff,18607,2
B_correct_vs_incorrect__group_diff,18608,2
B_correct_vs_incorrect__group_diff,18609,2
B_correct_vs_incorrect__group_diff,18610,2
B_correct_vs_incorrect__group_diff,18611,2
B_correct_vs_incorrect__group_diff,18612,2
B_correct_vs_incorrect__group_diff,18613,2
B_correct_vs_incorrect__group_diff,18614,2
B_correct_vs_incorrect__group_diff,18615,2
B_correct_vs_incorrect__group_diff,18616,2
B_correct_vs_incorrect__group_diff,18617,2
B_correct_vs_incorrect__group_diff,18618,2
B_correct_vs_incorrect__group_diff,18619,2
B_correct_vs_incorrect__group_diff,18620,2
B_correct_vs_incorrect__group_diff,18621,2
B_correct_vs_incorrect__group_diff,18622,2
B_correct_vs_incorrect__group_diff,18623,2
B_correct_vs_incorrect__group_diff,18624,2
B_correct_vs_incorrect__group_diff,18625,2
B_correct_vs_incorrect__group_diff,18626,2
B_correct_vs_incorrect__group_diff,18627,2
B_correct_vs_incorrect__group_diff,18628,2
B_correct_vs_incorrect__group_diff,18629,2
B_correct_vs_incorrect__group_diff,18630,2
B_correct_vs_incorrect__group_diff,18631,2
B_correct_vs_incorrect__group_diff,18632,2
B_correct_vs_incorrect__group_diff,18633,2
B_correct_vs_incorrect__group_diff,18634,2
B_correct_vs_incorrect__group_diff,18635,2
B_correct_vs_incorrect__group_diff,18636,2
B_correct_vs_incorrect__group_diff,18637,2
B_correct_vs_incorrect__group_diff,18638,2
B_correct_vs_incorrect__group_diff,18639,2
B_correct_vs_incorrect__group_diff,18640,2
B_correct_vs_incorrect__group_diff,18641,2
B_correct_vs_incorrect__group_diff,18980,2
B_correct_vs_incorrect__group_diff,18981,2
B_correct_vs_incorrect__group_diff,18982,2
B_correct_vs_incorrect__group_diff,18983,2
B_correct_vs_incorrect__group_diff,18984,2
B_correct_vs_incorrect__group_diff,18985,2
B_correct_vs_incorrect__group_diff,18986,2
B_correct_vs_incorrect__group_diff,18987,2
B_correct_vs_incorrect__group_diff,18988,2
B_correct_vs_incorrect__group_diff,18989,2
B_correct_vs_incorrect__group_diff,18990,2
B_correct_vs_incorrect__group_diff,18991,2
B_correct_vs_incorrect__group_diff,18992,2
B_correct_vs_incorrect__group_diff,18993,2
B_correct_vs_incorrect__group_diff,18994,2
B_correct_vs_incorrect__group_diff,18995,2
B_correct_vs_incorrect__group_diff,18996,2
B_correct_vs_incorrect__group_diff,18997,2
B_correct_vs_incorrect__group_diff,18998,2
B_correct_vs_incorrect__group_diff,18999,2
B_correct_vs_incorrect__group_diff,19000,2
B_correct_vs_incorrect__group_diff,19001,2
B_correct_vs_incorrect__group_diff,19002,2
B_correct_vs_incorrect__group_diff,19003,2
B_correct_vs_incorrect__group_diff,19004,2
B_correct_vs_incorrect__group_diff,19005,2
B_correct_vs_incorrect__group_diff,19006,2
B_correct_vs_incorrect__group_diff,19007,2
B_correct_vs_incorrect__group_diff,19008,2
B_correct_vs_incorrect__group_diff,19009,2
B_correct_vs_incorrect__group_diff,19010,2
B_correct_vs_incorrect__group_diff,19011,2
B_correct_vs_incorrect__group_diff,19012,2
B_correct_vs_incorrect__group_diff,19013,2
B_correct_vs_incorrect__group_diff,19014,2
B_correct_vs_incorrect__group_diff,19015,2
B_correct_vs_incorrect__group_diff,19016,2
B_correct_vs_incorrect__group_diff,19017,2
B_correct_vs_incorrect__group_diff,19018,2
B_correct_vs_incorrect__group_diff,19019,2
B_correct_vs_incorrect__group_diff,19020,2
B_correct_vs_incorrect__group_diff,19021,2
B_correct_vs_incorrect__group_diff,19022,2
B_correct_vs_incorrect__group_diff,19023,2
B_correct_vs_incorrect__group_diff,19024,2
B_correct_vs_incorrect__group_diff,19025,2
B_correct_vs_incorrect__group_diff,19026,2
B_correct_vs_incorrect__group_diff,19027,2
B_correct_vs_incorrect__group_diff,19028,2
B_correct_vs_incorrect__group_diff,19029,2
B_correct_vs_incorrect__group_diff,19030,2
B_correct_vs_incorrect__group_diff,19031,2
B_correct_vs_incorrect__group_diff,19032,2
B_correct_vs_incorrect__group_diff,19033,2
B_correct_vs_incorrect__group_diff,19034,2
B_correct_vs_incorrect__group_diff,19035,2
B_correct_vs_incorrect__group_diff,19036,2
B_correct_vs_incorrect__group_diff,19037,2
B_correct_vs_incorrect__group_diff,19038,2
B_correct_vs_incorrect__group_diff,19039,2
B_correct_vs_incorrect__group_diff,19040,2
B_correct_vs_incorrect__group_diff,19041,2
B_correct_vs_incorrect__group_diff,19042,2
B_correct_vs_incorrect__group_diff,19043,2
B_correct_vs_incorrect__group_diff,19044,2
B_correct_vs_incorrect__group_diff,19045,2
B_correct_vs_incorrect__group_diff,19046,2
B_correct_vs_incorrect__group_diff,19047,2
B_correct_vs_incorrect__group_diff,19048,2
B_correct_vs_incorrect__group_diff,19049,2
B_correct_vs_incorrect__group_diff,19050,2
B_correct_vs_incorrect__group_diff,19051,2
B_correct_vs_incorrect__group_diff,19052,2
B_correct_vs_incorrect__group_diff,19053,2
B_correct_vs_incorrect__group_diff,19054,2
B_correct_vs_incorrect__group_diff,19055,2
B_correct_vs_incorrect__group_diff,19056,2
B_correct_vs_incorrect__group_diff,19057,2
B_correct_vs_incorrect__group_diff,19058,2
B_correct_vs_incorrect__group_diff,19059,2
B_correct_vs_incorrect__group_diff,19060,2
B_correct_vs_incorrect__group_diff,19061,2
B_correct_vs_incorrect__group_diff,19062,2
B_correct_vs_incorrect__group_diff,19063,2
B_correct_vs_incorrect__group_diff,19064,2
B_correct_vs_incorrect__group_diff,19065,2
B_correct_vs_incorrect__group_diff,19066,2
B_correct_vs_incorrect__group_diff,19067,2
B_correct_vs_incorrect__group_diff,19068,2
B_correct_vs_incorrect__group_diff,19069,2
B_correct_vs_incorrect__group_diff,19070,2
B_correct_vs_incorrect__group_diff,19071,2
B_correct_vs_incorrect__group_diff,19072,2
B_correct_vs_incorrect__group_diff,19073,2
B_correct_vs_incorrect__group_diff,19074,2
B_correct_vs_incorrect__group_diff,19075,2
B_correct_vs_incorrect__group_diff,19076,2
B_correct_vs_incorrect__group_diff,19077,2
B_correct_vs_incorrect__group_diff,19078,2
B_correct_vs_incorrect__group_diff,19079,2
B_correct_vs_incorrect__group_diff,19080,2
B_correct_vs_incorrect__group_diff,19081,2
B_correct_vs_incorrect__group_diff,19082,2
B_correct_vs_incorrect__group_diff,19083,2
B_correct_vs_incorrect__group_diff,19084,2
B_correct_vs_incorrect__group_diff,19085,2
B_correct_vs_incorrect__group_diff,19086,2
B_correct_vs_incorrect__group_diff,19087,2
B_correct_vs_incorrect__group_diff,19088,2
B_correct_vs_incorrect__group_diff,19089,2
B_correct_vs_incorrect__group_diff,19090,2
B_correct_vs_incorrect__group_diff,19091,2
B_correct_vs_incorrect__group_diff,19092,2
B_correct_vs_incorrect__group_diff,19093,2
B_correct_vs_incorrect__group_diff,19094,2
B_correct_vs_incorrect__group_diff,19095,2
B_correct_vs_incorrect__group_diff,19096,2
B_correct_vs_incorrect__group_diff,19097,2
B_correct_vs_incorrect__group_diff,19098,2
B_correct_vs_incorrect__group_diff,19099,2
B_correct_vs_incorrect__group_diff,19100,2
B_correct_vs_incorrect__group_diff,19101,2
B_correct_vs_incorrect__group_diff,19102,2
B_correct_vs_incorrect__group_diff,19103,2
B_correct_vs_incorrect__group_diff,19104,2
B_correct_vs_incorrect__group_diff,19105,2
B_correct_vs_incorrect__group_diff,20623,2
B_correct_vs_incorrect__group_diff,20624,2
B_correct_vs_incorrect__group_diff,20625,2
B_correct_vs_incorrect__group_diff,20626,2
B_correct_vs_incorrect__group_diff,20627,2
B_correct_vs_incorrect__group_diff,20628,2
B_correct_vs_incorrect__group_diff,20629,2
B_correct_vs_incorrect__group_diff,20630,2
